Start Time  Tuesday January 11 2022 18:34:22
Bitrate   500 kbit/s
Operating Mode  Std Ext ErrDet
Driver Version  4.1.212.0
"Bus","No","Time","State","ID (hex)","DLC","Data (hex)","ASCII"
"USB-to-CAN V2 compact  CAN-1","1,601","00:00:29.236","      ","184","6","37 92 3C D3 FF FF","7.<..."
"USB-to-CAN V2 compact  CAN-1","1,602","00:00:29.248","      ","186","6","37 92 28 F8 FE FF","7.(..."
"USB-to-CAN V2 compact  CAN-1","1,603","00:00:29.265","      ","703","1","05","."
"USB-to-CAN V2 compact  CAN-1","1,604","00:00:29.266","      ","185","6","37 92 B6 8B FF FF","7....."
"USB-to-CAN V2 compact  CAN-1","1,605","00:00:29.266","      ","184","6","37 92 F0 D3 FF FF","7....."
"USB-to-CAN V2 compact  CAN-1","1,606","00:00:29.278","      ","186","6","37 92 9A F5 FE FF","7....."
"USB-to-CAN V2 compact  CAN-1","1,607","00:00:29.296","      ","185","6","37 92 8F 8A FF FF","7....."
"USB-to-CAN V2 compact  CAN-1","1,608","00:00:29.296","      ","184","6","37 92 9F D4 FF FF","7....."
"USB-to-CAN V2 compact  CAN-1","1,609","00:00:29.308","      ","186","6","37 92 A2 F2 FE FF","7....."
"USB-to-CAN V2 compact  CAN-1","1,610","00:00:29.326","      ","185","6","37 92 51 89 FF FF","7.Q..."
"USB-to-CAN V2 compact  CAN-1","1,611","00:00:29.326","      ","184","6","37 92 5B D5 FF FF","7.[..."
"USB-to-CAN V2 compact  CAN-1","1,612","00:00:29.338","      ","186","6","37 92 D1 EF FE FF","7....."
"USB-to-CAN V2 compact  CAN-1","1,613","00:00:29.356","      ","185","6","37 92 15 88 FF FF","7....."
"USB-to-CAN V2 compact  CAN-1","1,614","00:00:29.356","      ","184","6","37 92 0D D6 FF FF","7....."
"USB-to-CAN V2 compact  CAN-1","1,615","00:00:29.368","      ","186","6","37 92 F4 EC FE FF","7....."
"USB-to-CAN V2 compact  CAN-1","1,616","00:00:29.376","      ","702","1","05","."
"USB-to-CAN V2 compact  CAN-1","1,617","00:00:29.386","      ","185","6","37 92 D8 86 FF FF","7....."
"USB-to-CAN V2 compact  CAN-1","1,618","00:00:29.386","      ","184","6","37 92 BC D6 FF FF","7....."
"USB-to-CAN V2 compact  CAN-1","1,619","00:00:29.398","      ","186","6","37 92 7B EA FE FF","7.{..."
"USB-to-CAN V2 compact  CAN-1","1,620","00:00:29.416","      ","185","6","37 92 8A 85 FF FF","7....."
"USB-to-CAN V2 compact  CAN-1","1,621","00:00:29.416","      ","184","6","37 92 78 D7 FF FF","7.x..."
"USB-to-CAN V2 compact  CAN-1","1,622","00:00:29.428","      ","186","6","37 92 C9 E7 FE FF","7....."
"USB-to-CAN V2 compact  CAN-1","1,623","00:00:29.446","      ","185","6","37 92 57 84 FF FF","7.W..."
"USB-to-CAN V2 compact  CAN-1","1,624","00:00:29.446","      ","184","6","37 92 29 D8 FF FF","7.)..."
"USB-to-CAN V2 compact  CAN-1","1,625","00:00:29.458","      ","186","6","37 92 E7 E4 FE FF","7....."
"USB-to-CAN V2 compact  CAN-1","1,626","00:00:29.476","      ","185","6","37 92 39 83 FF FF","7.9..."
"USB-to-CAN V2 compact  CAN-1","1,627","00:00:29.476","      ","184","6","37 92 EF D8 FF FF","7....."
"USB-to-CAN V2 compact  CAN-1","1,628","00:00:29.488","      ","186","6","37 92 06 E2 FE FF","7....."
"USB-to-CAN V2 compact  CAN-1","1,629","00:00:29.506","      ","185","6","37 92 06 82 FF FF","7....."
"USB-to-CAN V2 compact  CAN-1","1,630","00:00:29.506","      ","184","6","37 92 B2 D9 FF FF","7....."
"USB-to-CAN V2 compact  CAN-1","1,631","00:00:29.518","      ","186","6","37 92 39 DF FE FF","7.9..."
"USB-to-CAN V2 compact  CAN-1","1,632","00:00:29.521","      ","706","1","05","."
"USB-to-CAN V2 compact  CAN-1","1,633","00:00:29.536","      ","185","6","37 92 CB 80 FF FF","7....."
"USB-to-CAN V2 compact  CAN-1","1,634","00:00:29.536","      ","184","6","37 92 63 DA FF FF","7.c..."
"USB-to-CAN V2 compact  CAN-1","1,635","00:00:29.548","      ","186","6","37 92 BB DC FE FF","7....."
"USB-to-CAN V2 compact  CAN-1","1,636","00:00:29.566","      ","185","6","37 92 90 7F FF FF","7...."
"USB-to-CAN V2 compact  CAN-1","1,637","00:00:29.566","      ","184","6","37 92 1C DB FF FF","7....."
"USB-to-CAN V2 compact  CAN-1","1,638","00:00:29.578","      ","186","6","37 92 12 DA FE FF","7....."
"USB-to-CAN V2 compact  CAN-1","1,639","00:00:29.596","      ","185","6","37 92 44 7E FF FF","7.D~.."
"USB-to-CAN V2 compact  CAN-1","1,640","00:00:29.596","      ","184","6","37 92 CF DB FF FF","7....."
"USB-to-CAN V2 compact  CAN-1","1,641","00:00:29.609","      ","186","6","37 92 5C D7 FE FF","7.\..."
"USB-to-CAN V2 compact  CAN-1","1,642","00:00:29.626","      ","184","6","37 92 8B DC FF FF","7....."
"USB-to-CAN V2 compact  CAN-1","1,643","00:00:29.627","      ","185","6","37 92 10 7D FF FF","7..}.."
"USB-to-CAN V2 compact  CAN-1","1,644","00:00:29.639","      ","186","6","37 92 94 D4 FE FF","7....."
"USB-to-CAN V2 compact  CAN-1","1,645","00:00:29.656","      ","184","6","37 92 3E DD FF FF","7.>..."
"USB-to-CAN V2 compact  CAN-1","1,646","00:00:29.657","      ","185","6","37 92 D9 7B FF FF","7..{.."
"USB-to-CAN V2 compact  CAN-1","1,647","00:00:29.669","      ","186","6","37 92 B7 D1 FE FF","7....."
"USB-to-CAN V2 compact  CAN-1","1,648","00:00:29.676","      ","702","1","05","."
"USB-to-CAN V2 compact  CAN-1","1,649","00:00:29.686","      ","184","6","37 92 EE DD FF FF","7....."
"USB-to-CAN V2 compact  CAN-1","1,650","00:00:29.687","      ","185","6","37 92 A5 7A FF FF","7..z.."
"USB-to-CAN V2 compact  CAN-1","1,651","00:00:29.699","      ","186","6","37 92 18 CF FE FF","7....."
"USB-to-CAN V2 compact  CAN-1","1,652","00:00:29.716","      ","184","6","37 92 A7 DE FF FF","7....."
"USB-to-CAN V2 compact  CAN-1","1,653","00:00:29.717","      ","185","6","37 92 6F 79 FF FF","7.oy.."
"USB-to-CAN V2 compact  CAN-1","1,654","00:00:29.729","      ","186","6","37 92 89 CC FE FF","7....."
"USB-to-CAN V2 compact  CAN-1","1,655","00:00:29.734","      ","703","1","05","."
"USB-to-CAN V2 compact  CAN-1","1,656","00:00:29.746","      ","184","6","37 92 5B DF FF FF","7.[..."
"USB-to-CAN V2 compact  CAN-1","1,657","00:00:29.747","      ","185","6","37 92 2E 78 FF FF","7..x.."
"USB-to-CAN V2 compact  CAN-1","1,658","00:00:29.759","      ","186","6","37 92 FF C9 FE FF","7....."
"USB-to-CAN V2 compact  CAN-1","1,659","00:00:29.776","      ","184","6","37 92 0E E0 FF FF","7....."
"USB-to-CAN V2 compact  CAN-1","1,660","00:00:29.777","      ","185","6","37 92 E9 76 FF FF","7..v.."
"USB-to-CAN V2 compact  CAN-1","1,661","00:00:29.789","      ","186","6","37 92 04 C7 FE FF","7....."
"USB-to-CAN V2 compact  CAN-1","1,662","00:00:29.806","      ","184","6","37 92 D0 E0 FF FF","7....."
"USB-to-CAN V2 compact  CAN-1","1,663","00:00:29.807","      ","185","6","37 92 BA 75 FF FF","7..u.."
"USB-to-CAN V2 compact  CAN-1","1,664","00:00:29.819","      ","186","6","37 92 31 C4 FE FF","7.1..."
"USB-to-CAN V2 compact  CAN-1","1,665","00:00:29.836","      ","184","6","37 92 87 E1 FF FF","7....."
"USB-to-CAN V2 compact  CAN-1","1,666","00:00:29.836","      ","185","6","37 92 97 74 FF FF","7..t.."
"USB-to-CAN V2 compact  CAN-1","1,667","00:00:29.849","      ","186","6","37 92 51 C1 FE FF","7.Q..."
"USB-to-CAN V2 compact  CAN-1","1,668","00:00:29.866","      ","184","6","37 92 47 E2 FF FF","7.G..."
"USB-to-CAN V2 compact  CAN-1","1,669","00:00:29.867","      ","185","6","37 92 53 73 FF FF","7.Ss.."
"USB-to-CAN V2 compact  CAN-1","1,670","00:00:29.879","      ","186","6","37 92 B7 BE FE FF","7....."
"USB-to-CAN V2 compact  CAN-1","1,671","00:00:29.896","      ","184","6","37 92 00 E3 FF FF","7....."
"USB-to-CAN V2 compact  CAN-1","1,672","00:00:29.897","      ","185","6","37 92 1C 72 FF FF","7..r.."
"USB-to-CAN V2 compact  CAN-1","1,673","00:00:29.909","      ","186","6","37 92 30 BC FE FF","7.0..."
"USB-to-CAN V2 compact  CAN-1","1,674","00:00:29.926","      ","184","6","37 92 AD E3 FF FF","7....."
"USB-to-CAN V2 compact  CAN-1","1,675","00:00:29.927","      ","185","6","37 92 D8 70 FF FF","7..p.."
