Start Time  Tuesday January 11 2022 18:24:02,,,,,,,
Bitrate   500 kbit/s,,,,,,,
Operating Mode  Std Ext ErrDet,,,,,,,
Driver Version  4.1.212.0,,,,,,,
Bus,No,Time,State,ID (hex),DLC,Data (hex),ASCII
USB-to-CAN V2 compact  CAN-1,"1,319",00:53.9,      ,604,8,80 17 10 00 00 00 04 05,........
USB-to-CAN V2 compact  CAN-1,"1,320",00:54.0,      ,704,1,0,.
USB-to-CAN V2 compact  CAN-1,"1,321",00:54.1,      ,604,8,2B 17 10 00 C8 00 00 00,+.......
USB-to-CAN V2 compact  CAN-1,"1,322",00:54.1,      ,584,8,60 17 10 00 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,323",00:54.1,      ,704,1,7F,
USB-to-CAN V2 compact  CAN-1,"1,324",00:54.2,      ,703,1,5,.
USB-to-CAN V2 compact  CAN-1,"1,325",00:54.2,      ,706,1,5,.
USB-to-CAN V2 compact  CAN-1,"1,326",00:54.2,      ,702,1,5,.
USB-to-CAN V2 compact  CAN-1,"1,327",00:54.3,      ,704,1,7F,
USB-to-CAN V2 compact  CAN-1,"1,328",00:54.5,      ,704,1,7F,
USB-to-CAN V2 compact  CAN-1,"1,329",00:54.5,      ,604,8,2B 17 10 00 00 00 00 00,+.......
USB-to-CAN V2 compact  CAN-1,"1,330",00:54.5,      ,584,8,60 17 10 00 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,331",00:54.5,      ,604,8,40 0A 10 00 00 00 00 00,@.......
USB-to-CAN V2 compact  CAN-1,"1,332",00:54.5,      ,584,8,41 0A 10 00 0F 00 00 00,A.......
USB-to-CAN V2 compact  CAN-1,"1,333",00:54.5,      ,604,8,60 00 00 00 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,334",00:54.5,      ,584,8,00 46 36 48 31 41 20 20,.F6H1A  
USB-to-CAN V2 compact  CAN-1,"1,335",00:54.5,      ,604,8,70 00 00 00 00 00 00 00,p.......
USB-to-CAN V2 compact  CAN-1,"1,336",00:54.5,      ,584,8,10 20 20 20 20 20 20 20,.       
USB-to-CAN V2 compact  CAN-1,"1,337",00:54.5,      ,702,1,5,.
USB-to-CAN V2 compact  CAN-1,"1,338",00:54.5,      ,604,8,60 00 00 00 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,339",00:54.5,      ,584,8,0D 00 00 00 00 00 00 00,........
USB-to-CAN V2 compact  CAN-1,"1,340",00:54.5,      ,604,8,40 41 60 00 00 00 00 00,@A`.....
USB-to-CAN V2 compact  CAN-1,"1,341",00:54.5,      ,584,8,4B 41 60 00 50 02 00 00,KA`.P...
USB-to-CAN V2 compact  CAN-1,"1,342",00:54.6,      ,604,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,343",00:54.6,      ,584,8,4B 47 20 00 60 B1 00 00,KG .`...
USB-to-CAN V2 compact  CAN-1,"1,344",00:54.6,      ,604,8,23 69 20 00 BD 4D AF 4F,#i ..M.O
USB-to-CAN V2 compact  CAN-1,"1,345",00:54.6,      ,703,1,5,.
USB-to-CAN V2 compact  CAN-1,"1,346",00:54.6,      ,584,8,60 69 20 00 00 00 00 00,`i .....
USB-to-CAN V2 compact  CAN-1,"1,347",00:54.7,      ,604,8,40 6A 20 00 00 00 00 00,@j .....
USB-to-CAN V2 compact  CAN-1,"1,348",00:54.7,      ,584,8,4B 6A 20 00 3A 77 00 00,Kj .:w..
USB-to-CAN V2 compact  CAN-1,"1,349",00:54.7,      ,604,8,40 01 10 00 00 00 00 00,@.......
USB-to-CAN V2 compact  CAN-1,"1,350",00:54.7,      ,584,8,4F 01 10 00 00 00 00 00,O.......
USB-to-CAN V2 compact  CAN-1,"1,351",00:54.7,      ,604,8,40 02 20 00 00 00 00 00,@. .....
USB-to-CAN V2 compact  CAN-1,"1,352",00:54.7,      ,584,8,4B 02 20 00 00 00 00 00,K. .....
USB-to-CAN V2 compact  CAN-1,"1,353",00:54.7,      ,604,8,40 72 20 00 00 00 00 00,@r .....
USB-to-CAN V2 compact  CAN-1,"1,354",00:54.7,      ,584,8,4B 72 20 00 00 80 00 00,Kr .....
USB-to-CAN V2 compact  CAN-1,"1,355",00:54.7,      ,604,8,40 00 20 00 00 00 00 00,@. .....
USB-to-CAN V2 compact  CAN-1,"1,356",00:54.7,      ,584,8,4B 00 20 00 00 00 00 00,K. .....
USB-to-CAN V2 compact  CAN-1,"1,357",00:54.7,      ,604,8,40 02 10 00 00 00 00 00,@.......
USB-to-CAN V2 compact  CAN-1,"1,358",00:54.7,      ,584,8,43 02 10 00 50 02 1F 02,C...P...
USB-to-CAN V2 compact  CAN-1,"1,359",00:54.7,      ,604,8,40 41 60 00 00 00 00 00,@A`.....
USB-to-CAN V2 compact  CAN-1,"1,360",00:54.7,      ,584,8,4B 41 60 00 50 02 00 00,KA`.P...
USB-to-CAN V2 compact  CAN-1,"1,361",00:54.7,      ,604,8,23 00 18 01 84 01 00 80,#.......
USB-to-CAN V2 compact  CAN-1,"1,362",00:54.7,      ,584,8,60 00 18 01 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,363",00:54.7,      ,604,8,2F 00 18 02 FF 00 00 00,/.......
USB-to-CAN V2 compact  CAN-1,"1,364",00:54.7,      ,584,8,60 00 18 02 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,365",00:54.8,      ,604,8,2B 00 18 03 2C 01 00 00,"+...,..."
USB-to-CAN V2 compact  CAN-1,"1,366",00:54.8,      ,584,8,60 00 18 03 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,367",00:54.8,      ,604,8,2B 00 18 05 00 00 00 00,+.......
USB-to-CAN V2 compact  CAN-1,"1,368",00:54.8,      ,584,8,60 00 18 05 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,369",00:54.8,      ,604,8,2F 00 1A 00 00 00 00 00,/.......
USB-to-CAN V2 compact  CAN-1,"1,370",00:54.8,      ,584,8,60 00 1A 00 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,371",00:54.8,      ,604,8,23 00 1A 01 10 00 41 60,#.....A`
USB-to-CAN V2 compact  CAN-1,"1,372",00:54.8,      ,584,8,60 00 1A 01 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,373",00:54.8,      ,604,8,23 00 1A 02 20 00 64 60,#... .d`
USB-to-CAN V2 compact  CAN-1,"1,374",00:54.8,      ,584,8,60 00 1A 02 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,375",00:54.8,      ,705,1,5,.
USB-to-CAN V2 compact  CAN-1,"1,376",00:54.8,      ,604,8,2F 00 1A 00 02 00 00 00,/.......
USB-to-CAN V2 compact  CAN-1,"1,377",00:54.8,      ,584,8,60 00 1A 00 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,378",00:54.8,      ,702,1,5,.
USB-to-CAN V2 compact  CAN-1,"1,379",00:54.8,      ,604,8,23 00 18 01 84 01 00 00,#.......
USB-to-CAN V2 compact  CAN-1,"1,380",00:54.8,      ,584,8,60 00 18 01 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,381",00:54.8,      ,604,8,23 01 18 01 84 02 00 80,#.......
USB-to-CAN V2 compact  CAN-1,"1,382",00:54.8,      ,584,8,60 01 18 01 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,383",00:54.8,      ,604,8,2F 01 18 02 FF 00 00 00,/.......
USB-to-CAN V2 compact  CAN-1,"1,384",00:54.8,      ,584,8,60 01 18 02 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,385",00:54.9,      ,604,8,2B 01 18 03 B8 0B 00 00,+.......
USB-to-CAN V2 compact  CAN-1,"1,386",00:54.9,      ,584,8,60 01 18 03 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,387",00:54.9,      ,604,8,2B 01 18 05 00 00 00 00,+.......
USB-to-CAN V2 compact  CAN-1,"1,388",00:54.9,      ,584,8,60 01 18 05 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,389",00:54.9,      ,604,8,2F 01 1A 00 00 00 00 00,/.......
USB-to-CAN V2 compact  CAN-1,"1,390",00:54.9,      ,584,8,60 01 1A 00 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,391",00:54.9,      ,604,8,23 01 1A 01 20 00 6C 60,#... .l`
USB-to-CAN V2 compact  CAN-1,"1,392",00:54.9,      ,584,8,60 01 1A 01 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,393",00:54.9,      ,604,8,23 01 1A 02 10 00 7E 20,#.....~ 
USB-to-CAN V2 compact  CAN-1,"1,394",00:54.9,      ,584,8,60 01 1A 02 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,395",00:54.9,      ,604,8,2F 01 1A 00 02 00 00 00,/.......
USB-to-CAN V2 compact  CAN-1,"1,396",00:54.9,      ,584,8,60 01 1A 00 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,397",00:54.9,      ,604,8,23 02 18 01 84 03 00 80,#.......
USB-to-CAN V2 compact  CAN-1,"1,398",00:54.9,      ,584,8,60 02 18 01 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,399",00:54.9,      ,604,8,2F 02 18 02 FF 00 00 00,/.......
USB-to-CAN V2 compact  CAN-1,"1,400",00:54.9,      ,584,8,60 02 18 02 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,401",00:54.9,      ,604,8,2B 02 18 03 B8 0B 00 00,+.......
USB-to-CAN V2 compact  CAN-1,"1,402",00:54.9,      ,584,8,60 02 18 03 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,403",00:55.0,      ,604,8,2B 02 18 05 00 00 00 00,+.......
USB-to-CAN V2 compact  CAN-1,"1,404",00:55.0,      ,584,8,60 02 18 05 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,405",00:55.0,      ,604,8,2F 02 1A 00 00 00 00 00,/.......
USB-to-CAN V2 compact  CAN-1,"1,406",00:55.0,      ,584,8,60 02 1A 00 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,407",00:55.0,      ,604,8,23 02 1A 01 10 00 47 20,#.....G 
USB-to-CAN V2 compact  CAN-1,"1,408",00:55.0,      ,584,8,60 02 1A 01 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,409",00:55.0,      ,604,8,2F 02 1A 00 01 00 00 00,/.......
USB-to-CAN V2 compact  CAN-1,"1,410",00:55.0,      ,584,8,60 02 1A 00 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,411",00:55.0,      ,604,8,23 00 14 01 04 02 00 80,#.......
USB-to-CAN V2 compact  CAN-1,"1,412",00:55.0,      ,584,8,60 00 14 01 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,413",00:55.0,      ,604,8,2F 00 16 00 00 00 00 00,/.......
USB-to-CAN V2 compact  CAN-1,"1,414",00:55.0,      ,584,8,60 00 16 00 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,415",00:55.0,      ,604,8,23 00 16 01 10 00 40 60,#.....@`
USB-to-CAN V2 compact  CAN-1,"1,416",00:55.0,      ,584,8,60 00 16 01 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,417",00:55.0,      ,604,8,2F 00 16 00 01 00 00 00,/.......
USB-to-CAN V2 compact  CAN-1,"1,418",00:55.0,      ,584,8,60 00 16 00 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,419",00:55.0,      ,604,8,23 00 14 01 04 02 00 00,#.......
USB-to-CAN V2 compact  CAN-1,"1,420",00:55.0,      ,584,8,60 00 14 01 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,421",00:55.1,      ,703,1,5,.
USB-to-CAN V2 compact  CAN-1,"1,422",00:55.1,      ,604,8,23 01 14 01 04 03 00 80,#.......
USB-to-CAN V2 compact  CAN-1,"1,423",00:55.1,      ,584,8,60 01 14 01 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,424",00:55.1,      ,604,8,2F 01 16 00 00 00 00 00,/.......
USB-to-CAN V2 compact  CAN-1,"1,425",00:55.1,      ,584,8,60 01 16 00 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,426",00:55.1,      ,604,8,23 01 16 01 20 00 7A 60,#... .z`
USB-to-CAN V2 compact  CAN-1,"1,427",00:55.1,      ,584,8,60 01 16 01 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,428",00:55.1,      ,604,8,23 01 16 02 20 00 81 60,#... ..`
USB-to-CAN V2 compact  CAN-1,"1,429",00:55.1,      ,584,8,60 01 16 02 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,430",00:55.1,      ,604,8,2F 01 16 00 02 00 00 00,/.......
USB-to-CAN V2 compact  CAN-1,"1,431",00:55.1,      ,584,8,60 01 16 00 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,432",00:55.1,      ,604,8,23 01 14 01 04 03 00 00,#.......
USB-to-CAN V2 compact  CAN-1,"1,433",00:55.1,      ,584,8,60 01 14 01 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,434",00:55.1,      ,702,1,5,.
USB-to-CAN V2 compact  CAN-1,"1,435",00:55.1,      ,604,8,23 02 14 01 04 04 00 80,#.......
USB-to-CAN V2 compact  CAN-1,"1,436",00:55.1,      ,584,8,60 02 14 01 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,437",00:55.1,      ,604,8,2F 02 16 00 00 00 00 00,/.......
USB-to-CAN V2 compact  CAN-1,"1,438",00:55.1,      ,584,8,60 02 16 00 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,439",00:55.1,      ,604,8,23 02 16 01 20 01 FE 60,#... ..`
USB-to-CAN V2 compact  CAN-1,"1,440",00:55.2,      ,584,8,60 02 16 01 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,441",00:55.2,      ,604,8,23 02 16 02 20 02 FE 60,#... ..`
USB-to-CAN V2 compact  CAN-1,"1,442",00:55.2,      ,584,8,60 02 16 02 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,443",00:55.2,      ,604,8,2F 02 16 00 02 00 00 00,/.......
USB-to-CAN V2 compact  CAN-1,"1,444",00:55.2,      ,584,8,60 02 16 00 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,445",00:55.2,      ,604,8,23 02 14 01 04 04 00 00,#.......
USB-to-CAN V2 compact  CAN-1,"1,446",00:55.2,      ,584,8,60 02 14 01 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,447",00:55.2,      ,604,8,40 40 60 00 00 00 00 00,@@`.....
USB-to-CAN V2 compact  CAN-1,"1,448",00:55.2,      ,584,8,4B 40 60 00 00 00 00 00,K@`.....
USB-to-CAN V2 compact  CAN-1,"1,449",00:55.2,      ,706,1,5,.
USB-to-CAN V2 compact  CAN-1,"1,450",00:55.2,      ,604,8,40 41 60 00 00 00 00 00,@A`.....
USB-to-CAN V2 compact  CAN-1,"1,451",00:55.2,      ,584,8,4B 41 60 00 50 02 00 00,KA`.P...
USB-to-CAN V2 compact  CAN-1,"1,452",00:55.2,      ,604,8,23 16 10 01 F4 01 03 00,#.......
USB-to-CAN V2 compact  CAN-1,"1,453",00:55.2,      ,584,8,60 16 10 01 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,454",00:55.2,      ,0,2,01 04,..
USB-to-CAN V2 compact  CAN-1,"1,455",00:55.2,      ,604,8,2B 17 10 00 C8 00 00 00,+.......
USB-to-CAN V2 compact  CAN-1,"1,456",00:55.2,      ,184,6,50 02 00 00 00 00,P.....
USB-to-CAN V2 compact  CAN-1,"1,457",00:55.2,      ,584,8,60 17 10 00 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,458",00:55.2,      ,704,1,5,.
USB-to-CAN V2 compact  CAN-1,"1,459",00:55.4,      ,702,1,5,.
USB-to-CAN V2 compact  CAN-1,"1,460",00:55.4,      ,704,1,5,.
USB-to-CAN V2 compact  CAN-1,"1,461",00:55.5,      ,703,1,5,.
USB-to-CAN V2 compact  CAN-1,"1,462",00:55.6,      ,704,1,5,.
USB-to-CAN V2 compact  CAN-1,"1,463",00:55.6,      ,604,8,2B 17 10 00 00 00 00 00,+.......
USB-to-CAN V2 compact  CAN-1,"1,464",00:55.6,      ,584,8,60 17 10 00 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,465",00:55.6,      ,604,8,2B 17 10 00 E8 03 00 00,+.......
USB-to-CAN V2 compact  CAN-1,"1,466",00:55.6,      ,584,8,60 17 10 00 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,467",00:55.6,      ,704,1,5,.
USB-to-CAN V2 compact  CAN-1,"1,468",00:55.7,      ,702,1,5,.
USB-to-CAN V2 compact  CAN-1,"1,469",00:55.8,      ,705,1,5,.
USB-to-CAN V2 compact  CAN-1,"1,470",00:55.9,      ,703,1,5,.
USB-to-CAN V2 compact  CAN-1,"1,471",00:56.0,      ,702,1,5,.
USB-to-CAN V2 compact  CAN-1,"1,472",00:56.2,      ,706,1,5,.
USB-to-CAN V2 compact  CAN-1,"1,473",00:56.3,      ,702,1,5,.
USB-to-CAN V2 compact  CAN-1,"1,474",00:56.4,      ,703,1,5,.
USB-to-CAN V2 compact  CAN-1,"1,475",00:56.6,      ,702,1,5,.
USB-to-CAN V2 compact  CAN-1,"1,476",00:56.6,      ,704,1,5,.
USB-to-CAN V2 compact  CAN-1,"1,477",00:56.7,      ,604,8,23 81 60 00 7F 19 06 00,#.`....
USB-to-CAN V2 compact  CAN-1,"1,478",00:56.7,      ,584,8,60 81 60 00 00 00 00 00,`.`.....
USB-to-CAN V2 compact  CAN-1,"1,479",00:56.7,      ,604,8,23 83 60 00 36 02 00 00,#.`.6...
USB-to-CAN V2 compact  CAN-1,"1,480",00:56.7,      ,584,8,60 83 60 00 00 00 00 00,`.`.....
USB-to-CAN V2 compact  CAN-1,"1,481",00:56.7,      ,604,8,23 67 60 00 FF FF FF FF,#g`.....
USB-to-CAN V2 compact  CAN-1,"1,482",00:56.7,      ,584,8,60 67 60 00 00 00 00 00,`g`.....
USB-to-CAN V2 compact  CAN-1,"1,483",00:56.7,      ,604,8,2B 68 60 00 E8 03 00 00,+h`.....
USB-to-CAN V2 compact  CAN-1,"1,484",00:56.7,      ,584,8,60 68 60 00 00 00 00 00,`h`.....
USB-to-CAN V2 compact  CAN-1,"1,485",00:56.7,      ,604,8,2B 5D 60 00 02 00 00 00,+]`.....
USB-to-CAN V2 compact  CAN-1,"1,486",00:56.7,      ,584,8,60 5D 60 00 00 00 00 00,`]`.....
USB-to-CAN V2 compact  CAN-1,"1,487",00:56.7,      ,604,8,23 85 60 00 36 02 00 00,#.`.6...
USB-to-CAN V2 compact  CAN-1,"1,488",00:56.7,      ,584,8,60 85 60 00 00 00 00 00,`.`.....
USB-to-CAN V2 compact  CAN-1,"1,489",00:56.7,      ,604,8,2B 07 60 00 01 00 00 00,+.`.....
USB-to-CAN V2 compact  CAN-1,"1,490",00:56.7,      ,584,8,60 07 60 00 00 00 00 00,`.`.....
USB-to-CAN V2 compact  CAN-1,"1,491",00:56.7,      ,604,8,2B 5E 60 00 00 00 00 00,+^`.....
USB-to-CAN V2 compact  CAN-1,"1,492",00:56.7,      ,584,8,60 5E 60 00 00 00 00 00,`^`.....
USB-to-CAN V2 compact  CAN-1,"1,493",00:56.7,      ,604,8,23 64 20 00 84 00 01 02,#d .....
USB-to-CAN V2 compact  CAN-1,"1,494",00:56.7,      ,584,8,60 64 20 00 00 00 00 00,`d .....
USB-to-CAN V2 compact  CAN-1,"1,495",00:56.7,      ,604,8,40 66 20 00 00 00 00 00,@f .....
USB-to-CAN V2 compact  CAN-1,"1,496",00:56.7,      ,584,8,43 66 20 00 02 00 00 00,Cf .....
USB-to-CAN V2 compact  CAN-1,"1,497",00:56.8,      ,604,8,23 65 20 00 00 00 00 00,#e .....
USB-to-CAN V2 compact  CAN-1,"1,498",00:56.8,      ,584,8,60 65 20 00 00 00 00 00,`e .....
USB-to-CAN V2 compact  CAN-1,"1,499",00:56.8,      ,204,2,06 20,. 
USB-to-CAN V2 compact  CAN-1,"1,500",00:56.8,      ,184,6,50 03 00 00 00 00,P.....
USB-to-CAN V2 compact  CAN-1,"1,501",00:56.8,      ,705,1,5,.
USB-to-CAN V2 compact  CAN-1,"1,502",00:56.8,      ,703,1,5,.
USB-to-CAN V2 compact  CAN-1,"1,503",00:56.8,      ,184,6,31 02 00 00 00 00,1.....
USB-to-CAN V2 compact  CAN-1,"1,504",00:56.8,      ,204,2,07 00,..
USB-to-CAN V2 compact  CAN-1,"1,505",00:56.8,      ,184,6,31 03 00 00 00 00,1.....
USB-to-CAN V2 compact  CAN-1,"1,506",00:56.9,      ,184,6,31 02 00 00 00 00,1.....
USB-to-CAN V2 compact  CAN-1,"1,507",00:56.9,      ,702,1,5,.
USB-to-CAN V2 compact  CAN-1,"1,508",00:56.9,      ,184,6,33 02 00 00 00 00,3.....
USB-to-CAN V2 compact  CAN-1,"1,509",00:57.0,      ,604,8,2F 60 60 00 01 00 00 00,/``.....
USB-to-CAN V2 compact  CAN-1,"1,510",00:57.0,      ,584,8,60 60 60 00 00 00 00 00,```.....
USB-to-CAN V2 compact  CAN-1,"1,511",00:57.0,      ,204,2,0F 20,. 
USB-to-CAN V2 compact  CAN-1,"1,512",00:57.0,      ,184,6,33 03 00 00 00 00,3.....
USB-to-CAN V2 compact  CAN-1,"1,513",00:57.1,      ,184,6,37 82 00 00 00 00,7.....
USB-to-CAN V2 compact  CAN-1,"1,514",00:57.1,      ,604,8,2F 60 60 00 06 00 00 00,/``.....
USB-to-CAN V2 compact  CAN-1,"1,515",00:57.1,      ,584,8,60 60 60 00 00 00 00 00,```.....
USB-to-CAN V2 compact  CAN-1,"1,516",00:57.1,      ,604,8,40 61 60 00 00 00 00 00,@a`.....
USB-to-CAN V2 compact  CAN-1,"1,517",00:57.1,      ,584,8,4F 61 60 00 06 00 00 00,Oa`.....
USB-to-CAN V2 compact  CAN-1,"1,518",00:57.1,      ,184,6,37 86 00 00 00 00,7.....
USB-to-CAN V2 compact  CAN-1,"1,519",00:57.1,      ,604,8,23 7C 60 00 00 00 00 00,#|`.....
USB-to-CAN V2 compact  CAN-1,"1,520",00:57.1,      ,584,8,60 7C 60 00 00 00 00 00,`|`.....
USB-to-CAN V2 compact  CAN-1,"1,521",00:57.1,      ,604,8,2F 98 60 00 23 00 00 00,/.`.#...
USB-to-CAN V2 compact  CAN-1,"1,522",00:57.1,      ,584,8,60 98 60 00 00 00 00 00,`.`.....
USB-to-CAN V2 compact  CAN-1,"1,523",00:57.1,      ,204,2,1F 20,. 
USB-to-CAN V2 compact  CAN-1,"1,524",00:57.1,      ,184,6,37 83 00 00 00 00,7.....
USB-to-CAN V2 compact  CAN-1,"1,525",00:57.2,      ,184,6,37 96 00 00 00 00,7.....
USB-to-CAN V2 compact  CAN-1,"1,526",00:57.2,      ,604,8,2F 60 60 00 01 00 00 00,/``.....
USB-to-CAN V2 compact  CAN-1,"1,527",00:57.2,      ,584,8,60 60 60 00 00 00 00 00,```.....
USB-to-CAN V2 compact  CAN-1,"1,528",00:57.2,      ,604,8,40 61 60 00 00 00 00 00,@a`.....
USB-to-CAN V2 compact  CAN-1,"1,529",00:57.2,      ,584,8,4F 61 60 00 01 00 00 00,Oa`.....
USB-to-CAN V2 compact  CAN-1,"1,530",00:57.2,      ,706,1,5,.
USB-to-CAN V2 compact  CAN-1,"1,531",00:57.2,      ,204,2,07 20,. 
USB-to-CAN V2 compact  CAN-1,"1,532",00:57.2,      ,184,6,37 97 00 00 00 00,7.....
USB-to-CAN V2 compact  CAN-1,"1,533",00:57.2,      ,702,1,5,.
USB-to-CAN V2 compact  CAN-1,"1,534",00:57.2,      ,184,6,33 06 00 00 00 00,3.....
USB-to-CAN V2 compact  CAN-1,"1,535",00:57.3,      ,703,1,5,.
USB-to-CAN V2 compact  CAN-1,"1,536",00:57.3,      ,605,8,2F 60 60 00 01 00 00 00,/``.....
USB-to-CAN V2 compact  CAN-1,"1,537",00:57.3,      ,585,8,60 60 60 00 00 00 00 00,```.....
USB-to-CAN V2 compact  CAN-1,"1,538",00:57.3,      ,205,2,0F 00,..
USB-to-CAN V2 compact  CAN-1,"1,539",00:57.3,      ,185,6,33 07 00 00 00 00,3.....
USB-to-CAN V2 compact  CAN-1,"1,540",00:57.4,      ,185,6,37 86 00 00 00 00,7.....
USB-to-CAN V2 compact  CAN-1,"1,541",00:57.4,      ,605,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,542",00:57.4,      ,585,8,4B 47 20 00 C0 68 00 00,KG ..h..
USB-to-CAN V2 compact  CAN-1,"1,543",00:57.4,      ,605,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,544",00:57.4,      ,585,8,4B 47 20 00 10 69 00 00,KG ..i..
USB-to-CAN V2 compact  CAN-1,"1,545",00:57.4,      ,605,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,546",00:57.4,      ,585,8,4B 47 20 00 D0 68 00 00,KG ..h..
USB-to-CAN V2 compact  CAN-1,"1,547",00:57.4,      ,605,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,548",00:57.4,      ,585,8,4B 47 20 00 E0 68 00 00,KG ..h..
USB-to-CAN V2 compact  CAN-1,"1,549",00:57.4,      ,605,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,550",00:57.4,      ,585,8,4B 47 20 00 C0 68 00 00,KG ..h..
USB-to-CAN V2 compact  CAN-1,"1,551",00:57.5,      ,605,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,552",00:57.5,      ,585,8,4B 47 20 00 D0 68 00 00,KG ..h..
USB-to-CAN V2 compact  CAN-1,"1,553",00:57.5,      ,605,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,554",00:57.5,      ,585,8,4B 47 20 00 E0 68 00 00,KG ..h..
USB-to-CAN V2 compact  CAN-1,"1,555",00:57.5,      ,605,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,556",00:57.5,      ,585,8,4B 47 20 00 D0 68 00 00,KG ..h..
USB-to-CAN V2 compact  CAN-1,"1,557",00:57.5,      ,605,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,558",00:57.5,      ,585,8,4B 47 20 00 D0 68 00 00,KG ..h..
USB-to-CAN V2 compact  CAN-1,"1,559",00:57.5,      ,605,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,560",00:57.5,      ,585,8,4B 47 20 00 C0 68 00 00,KG ..h..
USB-to-CAN V2 compact  CAN-1,"1,561",00:57.5,      ,605,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,562",00:57.5,      ,585,8,4B 47 20 00 D0 68 00 00,KG ..h..
USB-to-CAN V2 compact  CAN-1,"1,563",00:57.5,      ,605,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,564",00:57.5,      ,585,8,4B 47 20 00 F0 68 00 00,KG ..h..
